Date,SMA50,SMA200,RSI,MACD,MACD_signal,MACD_histogram,Bollinger_hband,Bollinger_lband
2022-09-16,129.27560012817383,140.07334022521974,40.571695047453645,-1.3060561038747096,-0.40316147453405893,-0.9028946293406507,138.3265860045089,122.45641265271767
2022-09-19,129.45800018310547,139.83571022033692,42.40119182549583,-1.5509961038162317,-0.6327284003904935,-0.9182677034257382,137.15650407902177,122.26949537166183
2022-09-20,129.6668002319336,139.58732025146483,39.53613003145793,-1.922262627315746,-0.8906352457755441,-1.031627381540202,137.10180419248545,121.2211953802685
2022-09-21,129.85320022583008,139.33257274627687,35.69751567095891,-2.482403043776486,-1.2089888053757325,-1.2734142384007536,137.31603437437929,119.49896577820861
2022-09-22,129.99140014648438,139.06228023529053,34.48251316942053,-2.9910899279523733,-1.5654090298910606,-1.4256808980613127,137.35325441891723,117.81274518435424
2022-09-23,130.05440017700195,138.7503577041626,31.200408676380675,-3.6371426323879064,-1.9797557503904297,-1.6573868819974766,136.85948701143002,115.95651259184146
2022-09-26,130.08640014648438,138.44531768798828,33.83266805610161,-3.9925723938862916,-2.3823190790896023,-1.6102533147966893,136.95839692584622,114.29760283001315
2022-09-27,130.09940017700194,138.14651268005372,33.09609921212433,-4.284574772866506,-2.762770217844983,-1.521804555021523,137.0128765870116,112.70512420644545
2022-09-28,130.09540023803712,137.8755026626587,39.94587667876171,-4.177345137119204,-3.0456852016998273,-1.1316599354193766,136.6903916419694,111.95560979235678
2022-09-29,129.93600036621095,137.6016651535034,36.370201909605306,-4.301796544487431,-3.296907470257348,-1.0048890742300824,136.703695539415,110.74530653578032
2022-09-30,129.7034004211426,137.32120761871337,34.50501935526353,-4.4938678729704264,-3.5362995507999644,-0.9575683221704621,136.6184388472608,109.3485632584521
2022-10-03,129.57260040283202,137.03403259277343,39.82258293430028,-4.363395567401312,-3.7017187541202343,-0.661676813281078,136.2060969166,108.59790470083168
2022-10-04,129.57160034179688,136.79512756347657,48.04112314941014,-3.7958359073832213,-3.7205421847728317,-0.07529372261038958,135.85849794388892,108.44350324629661
2022-10-05,129.69440032958985,136.5497900390625,47.852004457725485,-3.3190773113024363,-3.640249210078753,0.3211718987763166,135.01786451924286,108.431136793013
2022-10-06,129.68100036621092,136.3158950805664,46.92831897119447,-2.959575618807122,-3.504114491824427,0.5445388730173049,134.01978115455734,108.47721973045243
2022-10-07,129.52660034179686,136.03661003112794,39.649662918800416,-3.1020795672320673,-3.4237075069059553,0.3216279396738879,132.13031244137386,108.49568777224918
2022-10-10,129.10100036621094,135.7497750091553,38.64871081618495,-3.2493737280813093,-3.388840751141026,0.1394670230597166,128.72412838195874,109.62387195373462
2022-10-11,128.63740036010742,135.45548252105712,36.99862351625791,-3.4442123995526828,-3.399915080823358,-0.044297318729324964,127.77503957046508,109.11196070419311
2022-10-12,128.2122003173828,135.171635055542,38.33851195002832,-3.502570566780733,-3.420446178014833,-0.08212438876589978,126.04826408774427,109.27373603432603
2022-10-13,127.67240020751953,134.8809800720215,37.87336360381813,-3.5378933320937733,-3.443935608830621,-0.0939577232631521,124.64576047784114,109.30123964422917
2022-10-14,126.95900009155274,134.56947505950927,31.592394089621664,-3.974366580607793,-3.550021803186056,-0.4243447774217368,124.3758055929461,107.90819480378242
2022-10-17,126.41880004882813,134.2952025604248,43.86234346885492,-3.721411293168373,-3.5842997011825197,-0.1371115919858532,122.8929558462432,108.30404427582711
2022-10-18,125.95779998779297,134.04341758728026,47.635249509032526,-3.275803484981509,-3.522600457942318,0.24679697296080905,121.96249333061559,108.65150660834925
2022-10-19,125.50259994506835,133.76674510955812,45.96533673497461,-2.9922555204329484,-3.4165314704404444,0.42427595000749596,121.62163967250774,108.64536014438679
2022-10-20,124.95379989624024,133.50538509368897,46.24849152026533,-2.721643780041177,-3.277553932360591,0.5559101523194143,121.4421150960542,108.61888496498095
2022-10-21,124.52739990234375,133.28020011901856,52.33113157492996,-2.1539378108589062,-3.052830708060254,0.8988928972013479,121.95348400986862,108.66151614271928
2022-10-24,124.05279983520508,133.063030128479,53.03427321733495,-1.6447215921450749,-2.7712088848772187,1.1264872927321439,122.47054419912676,108.61145577035565
2022-10-25,123.60119995117188,132.85326011657716,54.169981035392006,-1.1647976253781138,-2.4499266329773977,1.2851290075992838,123.0960697697307,108.60492968095288
2022-10-26,123.01880004882813,132.62413017272948,46.50058389011813,-1.1695884327111656,-2.1938589929241514,1.0242705602129858,122.91057794174377,108.55542166152772
2022-10-27,122.39599990844727,132.35212017059325,40.60960127854758,-1.5349424112284709,-2.0620756765850152,0.5271332653565444,123.00775138934418,108.0742478171988
2022-10-28,121.61819992065429,132.0431351852417,33.309477200006796,-2.4059750216943314,-2.1308555456068787,-0.2751194760874527,124.17048318988276,105.95251638287115
2022-10-31,120.90240005493165,131.7492651748657,32.50110763474174,-3.138368474603226,-2.3323581314061483,-0.8060103431970775,125.01464453726372,103.76435555428903
2022-11-01,120.17380004882813,131.42252517700194,28.207110886078794,-4.127128498466874,-2.691312204818294,-1.43581629364858,125.82194829806245,100.52705225125395
2022-11-02,119.34380020141602,131.08853771209718,25.238948633817003,-5.227300695900226,-3.1985099030346804,-2.0287907928655455,126.83971957883509,96.6262815503153
2022-11-03,118.45380020141602,130.75354274749756,23.62246510979574,-6.254645832554502,-3.809737088938645,-2.4449087436158567,127.63499553749257,92.73100559165782
2022-11-04,117.52780029296875,130.45010528564453,26.637011821195642,-6.8542507348473265,-4.418639818120381,-2.4356109167269455,128.21158704025316,89.79641466873122
2022-11-07,116.72340026855468,130.18954025268556,26.3371525683891,-7.281813337026733,-4.991274521901651,-2.290538815125082,128.52259557326653,87.171406196753
2022-11-08,115.9272004699707,129.91672023773194,25.952614017514975,-7.577688932688844,-5.50855740405909,-2.069131528629754,128.70314225758653,84.76785993967908
2022-11-09,115.0754005432129,129.64749027252196,23.38534101013869,-8.02946997018259,-6.01273991728379,-2.016730052898799,128.90603148546757,81.88897049817501
2022-11-10,114.47260055541992,129.4362777709961,40.655607695052694,-7.455116594810804,-6.301215252789193,-1.1539013420216104,128.16777674477194,81.03722508628275
2022-11-11,113.93200057983398,129.2420402908325,45.86698353947093,-6.58831389639046,-6.358634981509447,-0.22967891488101255,127.89361575394554,80.70038601607399
2022-11-14,113.35160049438477,129.01460029602052,43.58791100768573,-6.017590499803745,-6.290426085168307,0.2728355853645619,126.8382269228822,80.22577454196156
2022-11-15,112.80820053100587,128.76143280029297,44.17240505021287,-5.465968208537674,-6.125534509842181,0.6595663013045066,125.27629187596288,80.04570977198632
2022-11-16,112.16100067138672,128.49106533050536,42.26506337554223,-5.116680426551227,-5.92376369318399,0.8070832666327634,123.75379990143173,79.77320205169326
2022-11-17,111.46160049438477,128.21225280761718,39.94812796373986,-4.965795121355853,-5.732169978818364,0.7663748574625107,122.01775337529011,79.469248425247
2022-11-18,110.67900039672851,127.98872528076171,39.22386122029438,-4.847627984464353,-5.555261579947562,0.7076335954832089,119.13030143282654,79.83870033719299
2022-11-21,109.79920043945313,127.66282779693603,37.49175646440163,-4.833820388914219,-5.410973341740894,0.5771529528266743,115.59889215462523,80.63410955435914
2022-11-22,109.12680038452149,127.33915027618409,38.774274668221175,-4.708885031314523,-5.27055567965562,0.5616706483410967,110.95421958962062,82.53878196677586
2022-11-23,108.43840026855469,127.00273277282714,40.42852749812369,-4.4831506381233766,-5.113074671349171,0.6299240332257945,106.94160025264439,84.39840066288296
2022-11-25,107.78100036621093,126.66383529663086,39.53786857361481,-4.312638557999676,-4.952987448679273,0.6403488906795962,103.63747915157262,85.9475222217184
2022-11-28,107.18940032958984,126.33856781005859,40.594908955613064,-4.086823206781048,-4.779754600299628,0.6929313935185801,102.23331218711418,86.40568851479013
2022-11-29,106.54460021972656,126.03420028686523,38.53903551866445,-3.9853800483994632,-4.620879689919596,0.6354996415201324,100.8297428081865,86.8072574664717
2022-11-30,106.03160018920899,125.74106525421142,46.40955299644281,-3.5318231661976824,-4.403068385175214,0.8712452189775313,100.79686908988656,86.81513118477166
2022-12-01,105.57080017089844,125.43601276397705,44.84830862745844,-3.219186671509604,-4.166292042442092,0.9471053709324879,100.95808059269872,86.99191940730127
2022-12-02,105.10720016479492,125.11616027832031,42.805465026220276,-3.0468456292846184,-3.9424027598105975,0.8955571305259791,100.86208558799808,87.57091383216795
2022-12-05,104.65180023193359,124.79794780731201,38.50403864838237,-3.1259872080659505,-3.779119649461668,0.6531324413957176,100.86067578678866,87.57532351130705
2022-12-06,104.11380020141601,124.47619029998779,35.14004070210402,-3.3725400432427364,-3.697803728217882,0.3252636849751456,101.06649180743759,87.14150761272842
2022-12-07,103.59480010986329,124.16750282287597,35.60106181066047,-3.510522650466143,-3.6603475126675344,0.14982486220139135,101.19895978808492,86.85703920483499
2022-12-08,103.04160003662109,123.89511783599853,39.75172686230561,-3.427853543555628,-3.613848718845153,0.18599517528952525,100.6810812117638,87.79591768960339
2022-12-09,102.52739990234375,123.58377780914307,37.993625076052325,-3.42453343312782,-3.575985661701687,0.15145222857386686,100.57684810192454,87.1461507078899
2022-12-12,102.0783999633789,123.26758533477783,41.23673867443959,-3.2664384129328425,-3.514076211947918,0.24763779901507554,99.40257373420127,87.29642528923623
2022-12-13,101.61059997558594,122.96222030639649,45.328560612005724,-2.9505930028426093,-3.4013795701268568,0.4507865672842475,98.63004711011443,87.46895191332307
2022-12-14,101.02040008544923,122.66441032409668,43.78830574035525,-2.7421030573435274,-3.269524267570191,0.5274212102266636,97.58997125374701,87.77302770865533
2022-12-15,100.37040008544922,122.34639778137208,38.89297512558284,-2.7971941954550203,-3.1750582531471574,0.37786405769213705,97.04200228122627,87.45399610134209
2022-12-16,99.7216000366211,122.04620529174805,38.02992049314599,-2.855545146052677,-3.111155631728262,0.255610485675585,96.89756832949496,86.89943026669644
2022-12-19,99.12880004882813,121.74260025024414,33.983106382956905,-3.103249987048457,-3.109574502792301,0.00632451574384385,97.17122734584117,85.70377112827993
2022-12-20,98.55920013427735,121.48128524780273,34.67065556066022,-3.2404172568397343,-3.1357430536017876,-0.10467420323794663,97.39414588804105,84.7538529217734
2022-12-21,98.05040008544921,121.23506275177002,38.69429549399155,-3.18491723552566,-3.145577889986562,-0.03933934553909779,97.258782304874,84.24621647442287
2022-12-22,97.46820007324219,120.95761772155761,34.39188696430807,-3.3428594166299916,-3.1850341953152483,-0.1578252213147433,97.21234275335883,83.25865639214899
2022-12-23,96.92260009765624,120.64978019714356,38.02756082127924,-3.3120408632736797,-3.2104355289069346,-0.10160533436674513,96.96654905500412,82.68844972429275
2022-12-27,96.44540008544922,120.33735767364502,34.876981256065406,-3.426447440878121,-3.253637911301172,-0.17280952957694895,96.73792205764666,81.82607711837873
2022-12-28,95.80600006103515,120.03719268798828,33.23977673563988,-3.574356424517404,-3.317781613944419,-0.25657481057298526,96.7290957311144,80.77490359749888
2022-12-29,95.16240005493164,119.7212601852417,39.1867850292287,-3.461243967858991,-3.3464740847273338,-0.11476988313165704,95.49310341335183,80.77489585422629
2022-12-30,94.54100006103516,119.37574016571045,38.902142302288475,-3.347537720259055,-3.346686811833678,-0.0008509084253769394,94.29697460805275,80.82102465952536
2023-01-03,93.95240005493164,119.01864517211914,43.38040888550448,-3.0751178899852647,-3.292373027463996,0.21725513747873126,93.19981615889472,81.08718335282404
2023-01-04,93.26880004882813,118.63809265136719,42.13767815535906,-2.8808845100983405,-3.210075323990865,0.3291908138925246,92.69356305732546,81.00643617973509
2023-01-05,92.53480010986328,118.24623516082764,38.600159646456724,-2.857016101256633,-3.139463479444019,0.28244737818738574,92.61634294361947,80.57065656809927
2023-01-06,91.84440017700196,117.85219013214112,45.78289778035146,-2.5696319097987157,-3.0254971655149583,0.4558652557162426,92.438891586404,80.51010819997296
2023-01-09,91.2784001159668,117.47195011138916,48.583968088655475,-2.213081635979819,-2.8630140596079308,0.6499324236281119,92.03792323173536,80.61207676826464
2023-01-10,90.85660018920899,117.1030525970459,53.6417905471581,-1.7082847366676503,-2.6320681950198748,0.9237834583522244,92.16191164233928,80.56608899852986
2023-01-11,90.69020004272461,116.75463508605957,62.011300219248675,-0.8769112129805876,-2.2810367986120172,1.4041255856314296,93.30916475142361,79.87283521805882
2023-01-12,90.54679992675781,116.38603260040283,62.26429628667003,-0.2011979012689551,-1.8650690191434047,1.6638711178744496,94.02121486388248,79.43878498352964
2023-01-13,90.5733999633789,116.03005760192872,66.11248447870624,0.5578508828456137,-1.3804850387456011,1.9383359215912148,95.65793179951507,78.45606813944977
2023-01-17,90.65199996948242,115.67880264282226,61.22857947650083,0.9810617678742375,-0.9081756774216334,1.889237445295871,96.88078977824897,77.99321077106744
2023-01-18,90.77519989013672,115.34111515045166,59.870986820265706,1.2543912129665102,-0.4756622993440047,1.730053512310515,97.88901472097704,77.74498567575147
2023-01-19,90.82919982910157,114.99171516418457,55.84779462494483,1.312248952932876,-0.11808004888862861,1.4303290018215047,98.54453528340775,77.96546532694381
2023-01-20,90.96359985351563,114.63623268127441,61.44384076651105,1.6274109875029694,0.23101815838969103,1.3963928291132783,99.75402038215626,77.9619799840547
2023-01-23,91.11439971923828,114.30355770111083,61.83778731701859,1.8773250090489029,0.5602795285215334,1.3170454805273695,100.87163698762099,77.91936337858995
2023-01-24,91.31799972534179,113.99137771606445,58.95463268724731,1.9560063234026046,0.8394248874977477,1.116581435904857,101.57349879331034,78.47050145083028
2023-01-25,91.32899978637695,113.68835521697999,60.380332592222906,2.0639645947516243,1.084332828948523,0.9796317658031013,102.35335713561017,78.88364313904805
2023-01-26,91.29759979248047,113.41215274810791,63.609347862338396,2.2877614377052993,1.3250185506998784,0.9627428870054209,103.19182668485652,79.66317362031927
2023-01-27,91.37259979248047,113.16774276733399,67.79397852302088,2.67794090228449,1.5956030210168008,1.0823378812676894,104.2447208052956,80.65227931677472
2023-01-30,91.4047998046875,112.9165552520752,63.40035748008499,2.8183048179933508,1.840143380412111,0.9781614375812397,104.92565820206687,81.60834219466165
2023-01-31,91.52499969482422,112.65450023651123,66.9245181185959,3.1019706162681473,2.0925088275833184,1.009461788684829,105.82285444584667,82.62414567622363
2023-02-01,91.73099975585937,112.42171775817872,69.40823256397393,3.450005749286376,2.36400821192393,1.085997537362446,107.0459039818127,83.33409632336307
2023-02-02,92.10639984130859,112.22234275817871,76.65932103983297,4.302398052412656,2.751686180021675,1.5507118723909805,109.82425161117169,83.33274912125017
2023-02-03,92.32499984741212,111.94871528625488,58.377991731831166,4.161766062444457,3.0337021565062314,1.1280639059382254,109.60841690876629,85.57558348796223
2023-02-06,92.50459991455078,111.6896252822876,56.53265853556174,3.9076326269565413,3.2084882505962935,0.6991443763602478,109.3289212141564,87.46507902998422
2023-02-07,92.66419998168945,111.45869525909424,56.42154514309029,3.6584097872924843,3.298472557935532,0.3599372293569525,108.91843985228418,89.35056039185643
2023-02-08,92.79699996948243,111.23719524383544,53.11310033891459,3.2571281585249494,3.2902036780534156,-0.03307551952846621,108.45772723793708,90.82927303672112
2023-02-09,92.88279998779296,110.99802520751953,50.32103071608698,2.7612275721749455,3.184408456877722,-0.42318088470277626,108.39393095005047,91.20806947719561
2023-02-10,92.9866000366211,110.78912017822266,49.34863452138187,2.2909782997229513,3.005722425446768,-0.7147441257238167,108.32263006690954,91.51337075706508
2023-02-13,93.0466000366211,110.59598514556885,52.38425655916675,2.0504015060526655,2.814658241567948,-0.7642567355152825,108.35557986594208,91.62242077492706
2023-02-14,93.13059997558594,110.37150264739991,52.637667952721074,1.8513122315013106,2.621989039554621,-0.7706768080533104,108.34340269640718,91.99959733411039
2023-02-15,93.27120010375977,110.25589515686035,54.99162855026134,1.790700802899181,2.4557313922235333,-0.6650305893243522,108.34388717493829,92.56911331334297
2023-02-16,93.41400009155274,110.12414516448975,49.52649998828941,1.4826922391053614,2.261123561599899,-0.7784313224945376,108.02103977311884,93.33896083723272
2023-02-17,93.59300003051757,109.98887763977051,47.90820648118327,1.1486943696650513,2.0386377232129296,-0.8899433535478782,108.02324311848308,93.33175718669271
2023-02-21,93.71540008544922,109.83213516235351,43.670176110580634,0.664922133608087,1.763894605291961,-1.098972471683874,108.23215189071209,92.82884893326252
2023-02-22,93.82420013427735,109.72905017852783,46.04407667626396,0.3748449852181608,1.4860846812772013,-1.1112396960590405,108.26682407980526,92.74117686623966
2023-02-23,93.95880020141601,109.6342876815796,46.104719315367305,0.14569789140679745,1.2180073233031206,-1.072309431896323,108.3367036750207,92.53529720998905
2023-02-24,94.01780014038086,109.55784267425537,42.1584009183487,-0.2205648830058351,0.9302928820413295,-1.1508577650471645,108.60102499596695,91.6989757669725
2023-02-27,94.04320022583008,109.48234767913819,42.749822608746086,-0.48426842607419474,0.6473806204182248,-1.1316490464924196,108.55739410795782,90.89460708222772
2023-02-28,94.09620025634766,109.42663768768311,43.867150902335915,-0.6478620627118516,0.38833208379220946,-1.0361941465040612,108.54780606550878,90.27219515519434
2023-03-01,94.17060028076172,109.35283519744873,40.166938124824036,-0.9329815700855875,0.12406935301665006,-1.0570509231022376,108.34957804987879,89.37442326237708
2023-03-02,94.25600021362305,109.24821018218994,40.09621247908881,-1.1489244871288946,-0.13052941501245888,-1.0183950721164357,107.67012845015358,88.75187243485618
2023-03-03,94.45560028076171,109.16865768432618,47.04926312999098,-1.0840483749051941,-0.32123320699100594,-0.7628151679141881,104.03448014907794,90.58652052230879
2023-03-06,94.6268002319336,109.06056518554688,44.72810732375716,-1.1126036978780576,-0.4795073051684163,-0.6330963927096414,103.10751138922758,90.54948934319428
2023-03-07,94.76240036010742,108.99275268554688,44.31861358221378,-1.138251030005705,-0.611256050135874,-0.5269949798698309,102.32179666121931,90.47220434586077
2023-03-08,94.96500030517578,108.9257576751709,45.31604709327483,-1.1158582919254627,-0.7121764984937918,-0.4036817934316709,101.38489625162597,90.59010451131348
2023-03-09,95.10500030517578,108.84905265808105,41.68633395102796,-1.2188170172550912,-0.8135046022460517,-0.4053124150090395,100.89055964043037,90.30444081733332
2023-03-10,95.25880035400391,108.764917678833,38.65173958944326,-1.4068463260940973,-0.932172947015661,-0.4746733790784363,100.77127290349146,89.67272810358863
2023-03-13,95.47100036621094,108.70656768798828,43.597106552063075,-1.4025180072210617,-1.026241959056741,-0.3762760481643206,100.52579153745367,89.40020943910883
2023-03-14,95.68500030517578,108.64709266662598,49.86907768388871,-1.187702411010946,-1.0585340494475821,-0.12916836156336386,99.88160968872195,89.5783909216296
2023-03-15,95.92900024414062,108.57270515441894,52.9074950519255,-0.9005654023018366,-1.026940320018433,0.12637491771659648,99.2356609359359,89.87433967441567
2023-03-16,96.2134002685547,108.49717266082763,60.42254867872024,-0.3590125530477053,-0.8933547666242875,0.5343422135765822,98.87939653677435,90.118603798919
2023-03-17,96.48960021972657,108.39087512969971,57.61210353161578,-0.017579582469096522,-0.7181997297932493,0.7006201473241528,99.06423857429718,90.01376130363252
2023-03-20,96.78140014648437,108.27100513458252,54.50612179903594,0.15120801027578068,-0.5443181817794434,0.695526192055224,99.15471243567735,89.97428765587539
2023-03-21,97.0720001220703,108.1465001296997,59.944939800136105,0.5130649865958503,-0.33284154810438465,0.845906534700235,100.15901503155567,89.57298493792675
2023-03-22,97.29880004882813,108.02825012207032,55.25921345310212,0.6383593056915089,-0.13860137734520597,0.7769606830367148,100.55230103853432,89.4706985342196
2023-03-23,97.47559997558594,107.89785011291504,55.27892768453053,0.7300475117968972,0.03512840048321467,0.6949191113136826,100.91985285447302,89.39214665724572
2023-03-24,97.53639999389648,107.77350009918213,53.79856473243787,0.7472954188118877,0.1775618041489493,0.5697336146629384,101.23797814439015,89.53702109267039
2023-03-27,97.5918000793457,107.65780010223389,53.55889105993335,0.7451133541193968,0.2910721141430388,0.45404123997635804,101.51101037491274,89.69198874007749
2023-03-28,97.57419998168945,107.56325008392334,51.36813061099727,0.6710945317372676,0.3670765976618846,0.304017934075383,101.66744114343923,89.8365574222346
2023-03-29,97.6581999206543,107.51625007629394,58.28234780729416,0.8455689064735026,0.46277505942420827,0.3827938470492943,102.1409675284072,90.1710312203721
2023-03-30,97.78899993896485,107.50790008544922,61.692413698980495,1.1122303806232736,0.5926661236640214,0.5195642569592522,102.84904822991128,90.44995079352621
2023-03-31,97.98119995117187,107.51280010223388,64.02672888731334,1.4113842538525034,0.7564097497017178,0.6549745041507856,103.8467267219483,90.29127224045405
2023-04-03,98.08440002441407,107.4865001296997,61.28330529271209,1.5594807069206524,0.9170239411455048,0.6424567657751477,104.47980329700812,90.52419603160516
2023-04-04,98.21300003051758,107.48795009613038,64.17615546305771,1.7805872988801497,1.089736612692434,0.6908506861877157,105.28834804025553,90.75565067800619
2023-04-05,98.30860000610352,107.46235008239746,55.85805836367406,1.7061770604697415,1.2130247022478955,0.493152358221846,105.50938152389446,91.25261722488483
2023-04-06,98.40619995117187,107.42925006866454,57.84030907395116,1.7050159509554845,1.3114229519894134,0.39359299896607114,105.58273210556662,92.16026639907206
2023-04-10,98.46519989013672,107.39535007476806,58.072643513079214,1.69345084602557,1.387828530796645,0.305622315228925,105.1576165569186,93.72938142892126
2023-04-11,98.41879989624023,107.33275005340576,51.786234783355084,1.485604101752557,1.4073836449878274,0.07822045676472955,104.54004466940602,95.09595310281078
2023-04-12,98.36439987182617,107.23960006713867,46.726350641880444,1.1391078950772737,1.3537284950057167,-0.21462059992844296,104.2227688436741,95.70822938630637
2023-04-13,98.3497999572754,107.18550006866455,56.69095711714234,1.2192136017412878,1.326825516352831,-0.10761191461154329,104.28667174845768,96.26432693928646
2023-04-14,98.29699996948243,107.1610500717163,56.89992969013968,1.2768552883950832,1.3168314707612816,-0.039976182366198376,104.52404530075707,96.27395350905739
2023-04-17,98.09359985351563,107.13015007019042,57.363168549610265,1.3258123341138912,1.3186276434318036,0.007184690682087602,104.77759191880432,96.39940698256288
2023-04-18,98.07179992675782,107.11060009002685,56.12048404272851,1.3139607201534602,1.317694258776135,-0.0037335386226748923,104.85117586462682,96.78482343346887
2023-04-19,98.11419998168945,107.08430011749267,60.32759007361298,1.4492455158237192,1.344004510185652,0.10524100563806726,105.30907219301164,96.69592734922469
2023-04-20,98.14819992065429,107.03585010528565,58.83910887779849,1.4996335014004671,1.375130308428615,0.12450319297185208,105.59407520205278,96.92192440121872
2023-04-21,98.2863998413086,106.99900009155273,64.84419123585022,1.773303600410756,1.4547649668250433,0.31853863358571277,106.50009838862661,96.84090121464487
2023-04-24,98.44579986572266,106.94840007781983,62.505942593745644,1.9076798477788088,1.5453479430157966,0.36233190476301225,107.00263719896176,97.14636258741518
2023-04-25,98.54499984741211,106.88355007171631,52.59358196961021,1.700850120499453,1.576448378512528,0.124401741986925,106.8699161178479,97.73208354645875
2023-04-26,98.65379989624023,106.84970008850098,57.409405479643716,1.7116721349018462,1.6034931297903918,0.1081790051114544,106.76090852312826,98.6150916904948
2023-04-27,98.85619995117187,106.85270008087159,65.08131272091316,2.086741259921766,1.7001427558166669,0.386598504105099,108.13208653694217,98.2009136461633
2023-04-28,98.94199981689454,106.8279500579834,55.38126496597369,2.0082141016211636,1.7617570249775665,0.24645707664359717,108.36978030023987,98.30821957768983
2023-05-01,99.01999984741211,106.7850500869751,49.23296975071506,1.6525797596248424,1.7399215719070218,-0.08734181228217941,108.33913373727,98.21486635428272
2023-05-02,99.14859985351562,106.7354500579834,51.905072504087165,1.4811554706191288,1.6881683516494432,-0.20701288103031446,108.38625670441776,98.28974274626584
2023-05-03,99.32999984741211,106.68490005493165,51.9395639224542,1.3315652092797023,1.6168477231754952,-0.28528251389579284,108.36567379443923,98.28032611400803
2023-05-04,99.49419982910156,106.61385005950928,52.58032835245823,1.2271104359746516,1.5389002657353266,-0.31178982976067493,108.41246947289282,98.52353058814232
2023-05-05,99.69099990844727,106.52830009460449,55.603657687816884,1.2637104306649007,1.4838622987212415,-0.2201518680563408,108.63625247638583,98.65974819500087
2023-05-08,99.93759994506836,106.43430011749268,55.913650012179396,1.2915454892051486,1.4453989368180231,-0.15385344761287456,108.85733428957315,98.80466674802452
2023-05-09,100.1947999572754,106.35530014038086,57.40218519714298,1.361655132443076,1.4286501759430337,-0.06699504349995777,108.99421463803675,99.33778685732459
2023-05-10,100.51399993896484,106.30055015563966,63.41387593783869,1.685853203143182,1.4800907813830633,0.20576242176011883,109.36796151614683,100.20004004024966
2023-05-11,100.91419998168945,106.28740016937256,66.27132019595021,2.079388806606147,1.59995038642768,0.47943842017846694,110.7374022030921,99.80859923123407
2023-05-12,101.2768000793457,106.2338501739502,61.297002811812845,2.2108554362227437,1.7221313963866929,0.48872403983605084,111.37943969205456,99.94156174227162
2023-05-15,101.60279998779296,106.17845016479492,62.77035342583063,2.36364676424553,1.8504344699584605,0.5132122942870696,112.11855522531849,100.04844611745494
2023-05-16,101.99580001831055,106.0707001876831,66.02979012592166,2.6319178648811743,2.0067311489430035,0.6251867159381708,113.19845866743503,100.07854252275052
2023-05-17,102.43479995727539,105.97125019073486,68.83461773709465,2.9796296554528965,2.2013108502449823,0.7783188052079142,114.7078393470344,99.68916153797537
2023-05-18,102.91940002441406,105.89120018005372,71.97879211515814,3.429493662603946,2.446947412716775,0.9825462498871707,116.63470349905738,99.1962977826809
2023-05-19,103.39940002441406,105.77485015869141,66.77699347262813,3.5913015959130945,2.6758182493560394,0.9154833465570551,117.80717611626116,98.95282525702984
2023-05-22,103.885,105.63705013275147,63.5491646212918,3.5782304708157255,2.856300693647977,0.7219297771677486,118.6152465481094,99.0247551303574
2023-05-23,104.33619995117188,105.50800010681152,63.495841516567125,3.5256162231976305,2.990163799557908,0.5354524236397227,119.14695483512732,99.735046660234
2023-05-24,104.77360000610352,105.39470008850098,66.18427561210828,3.584615302475939,3.109054100141514,0.47556120233442467,120.00569278968419,100.05330836998377
2023-05-25,105.14960006713868,105.2805500793457,61.3463899369363,3.450388195899393,3.1773209192930905,0.2730672766063025,120.4957765171628,100.08122467302275
2023-05-26,105.55100006103515,105.16765007019043,68.57079061063804,3.71353922153385,3.2845645797412426,0.42897464179260725,121.82193936546726,100.22106219092923
2023-05-30,106.0052001953125,105.07275009155273,70.37923170337116,4.001039109318924,3.427859485656779,0.5731796236621451,122.92637478936493,101.07762682806671
2023-05-31,106.46260025024414,104.95790008544923,67.46627348857768,4.094538429643961,3.5611952744542155,0.5333431551897458,123.67388332570681,102.02511874948851
2023-06-01,106.90580017089843,104.85585010528564,70.16306412653341,4.29583191712868,3.708122602989109,0.5877093141395715,124.5882925536981,103.02270903321596
2023-06-02,107.41680023193359,104.75320011138916,71.86065009898363,4.522648086313652,3.8710276996540176,0.651620386659634,125.53041960144445,104.10558198546961
2023-06-05,107.9486003112793,104.66920009613037,73.03291071467046,4.732573840244783,4.04333692777217,0.6892369124726123,126.57493987805842,105.02506164782048
2023-06-06,108.51820037841797,104.59075008392334,74.46231864308825,4.947614349107198,4.224192412039176,0.7234219370680224,127.57549328755351,106.10250811625508
2023-06-07,108.98200042724609,104.50575012207031,60.321079421918,4.630536740688484,4.305461277769037,0.3250754629194468,127.37298730019336,107.76601416465039
2023-06-08,109.5222004699707,104.4609001159668,64.40729266474087,4.570255876665584,4.358420197548347,0.21183567911723689,127.8728093896775,108.67219183102561
2023-06-09,109.98580047607422,104.40995014190673,62.52449654265477,4.405531510374885,4.367842460113655,0.03768905026123015,128.2581928659045,109.41180835479862
2023-06-12,110.4772004699707,104.37380012512207,66.55616556756438,4.476752752935312,4.389624518677987,0.08712823425732452,128.7826587481136,110.51834222844892
2023-06-13,110.94460052490234,104.32070014953614,66.66686117300065,4.488715550018981,4.409442724946186,0.07927282507279454,129.17282201704074,111.67417963090847
2023-06-14,111.42480041503906,104.29905014038086,66.0391497952348,4.427788920928762,4.4131119641427015,0.014676956786060735,129.57044709058482,112.57855422167103
